Time[sec],Pressure_sf[Pa],Temperature_sf[K]
4.3043043043043046,6582929.9723095205,-3285367.4670328135
4.404404404404405,6861508.154326063,-3424529.1357642952
4.504504504504505,6561705.651196662,-3274765.1240903474
4.604604604604605,6493586.591267614,-3240737.211303726
4.704704704704705,7043850.930408217,-3515618.516400095
4.804804804804805,6404162.972661486,-3196067.1604302567
4.904904904904905,6486305.308096671,-3237099.959085894
5.005005005005005,6448310.766180819,-3218120.4051688816
5.105105105105105,6924609.685516545,-3456051.3999512657
5.205205205205205,6725336.397259756,-3356505.212674435
5.305305305305305,6947093.222771113,-3467283.0447176653
5.405405405405406,7050168.599292173,-3518774.5286555486
5.505505505505506,6601102.15730749,-3294445.1662963904
5.605605605605606,6808960.858535397,-3398279.3223523633
5.705705705705706,6773533.8661637,-3380581.9471360836
5.805805805805806,6709874.677740832,-3348781.427189243
5.9059059059059065,6583885.460595255,-3285844.7695734366
6.0060060060060065,6571207.171128354,-3279511.4870319576
6.106106106106107,6800490.291733282,-3394047.8896404873
6.206206206206207,6886927.571422611,-3437227.347289402
6.306306306306307,6641372.389637092,-3314561.723812892
6.406406406406407,6660471.199589633,-3324102.3467215076
6.506506506506507,6583931.515953818,-3285867.7759679197
6.606606606606607,6829646.243325109,-3408612.6213000496
6.706706706706707,6490215.277842017,-3239053.1236687065
6.806806806806807,6903058.175650527,-3445285.3646462043
6.906906906906907,6599221.4913072325,-3293505.7013880783
7.007007007007007,6422994.242115074,-3205473.977346089
7.107107107107107,6986401.006057552,-3486919.2761761877
7.207207207207207,6443367.861003506,-3215651.2613138603
7.307307307307307,6470085.155358001,-3228997.4398882454
7.407407407407407,6917910.658092304,-3452704.905846403
7.507507507507508,6595764.029508986,-3291778.5667327163
7.6076076076076085,6535342.517909707,-3261595.7742284946
7.7077077077077085,6842669.919558979,-3415118.5525271436
7.807807807807809,6847578.167721853,-3417570.451930694
7.907907907907909,6766433.206398256,-3377034.853459609
8.008008008008009,6638211.466147852,-3312982.716750161
8.108108108108109,6795210.237464432,-3391410.264013174
8.208208208208209,6824322.861148974,-3405953.34625395
8.308308308308309,6889330.519880456,-3438427.735780171
8.408408408408409,6891973.661034874,-3439748.112310229
8.508508508508509,6825065.845775627,-3406324.5013036504
8.608608608608609,6806053.367541435,-3396826.89832021
8.70870870870871,6840106.889894346,-3413838.199712654
8.80880880880881,6673324.976260046,-3330523.331684428
8.90890890890891,6638136.637299545,-3312945.336767029
9.00900900900901,6478124.763899098,-3233013.497222268
9.10910910910911,6562207.506894961,-3275015.819615825
9.20920920920921,7027231.855870757,-3507316.409141898
9.30930930930931,6880600.8902620245,-3434066.866236399
9.40940940940941,6764444.761933217,-3376041.5377875143
9.50950950950951,6452944.27575488,-3220434.996538257
9.60960960960961,6668434.759642972,-3328080.4686420173
9.70970970970971,6609458.876770605,-3298619.670165864
9.80980980980981,6672310.140568449,-3330016.379716828
9.90990990990991,6556491.20772569,-3272160.316799091
10.01001001001001,6759459.576203815,-3373551.2183266208
10.11011011011011,6618445.86700205,-3303109.0213264674
10.21021021021021,6711903.230031412,-3349794.7747371364
10.31031031031031,6423622.486531651,-3205787.8055995936
10.41041041041041,7019690.657964491,-3503549.1845846884
10.51051051051051,6927332.418822865,-3457411.539741481
10.61061061061061,6634799.824090118,-3311278.4661745313
10.710710710710712,7036338.341254367,-3511865.579444268
10.810810810810812,6930101.857250054,-3458795.011294134
10.910910910910912,6746881.615345819,-3367267.9775779555
11.011011011011012,6952829.025909705,-3470148.3662000336
11.111111111111112,6768781.623646905,-3378207.991578283
11.211211211211213,6486283.898019253,-3237089.2640161756
11.311311311311313,6978056.974301154,-3482751.0049391184
11.411411411411413,6550384.2249616515,-3269109.6543548685
11.511511511511513,6843258.115414844,-3415412.3838115083
11.611611611611613,6589059.937857916,-3288429.6172502018
11.711711711711713,6446375.510401966,-3217153.6810938674
11.811811811811813,6992497.374305396,-3489964.725780727
11.911911911911913,6699842.618374008,-3343769.9918824225
12.012012012012013,6778482.486253435,-3383054.002794113
12.112112112112113,6817845.096974388,-3402717.4054016685
12.212212212212213,7007084.532989468,-3497251.7669030516
12.312312312312313,6605831.9853582205,-3296807.8976389295
12.412412412412413,6683047.51520635,-3335380.1396489562
12.512512512512513,6688717.6829754645,-3338212.623087599
12.612612612612613,6542004.704831483,-3264923.7780821137
12.712712712712714,6666518.575698512,-3327123.256680027
12.812812812812814,6911166.818639833,-3449336.027403683
12.912912912912914,6895349.981231572,-3441434.7474785293
13.013013013013014,6473666.857373581,-3230786.621322156
13.113113113113114,6722468.889425997,-3355072.770127383
13.213213213213214,6412847.383521831,-3200405.297744717
13.313313313313314,6409945.065194573,-3198955.497833208
13.413413413413414,6854704.051740232,-3421130.1655305997
13.513513513513514,7000884.335333484,-3494154.446279739
13.613613613613614,7009233.098070358,-3498325.086994273
13.713713713713714,6628529.019899807,-3308145.9517207853
13.813813813813814,6863951.40453004,-3425749.6548773646
13.913913913913914,6420317.365138632,-3204136.7915264447
14.014014014014014,6875381.041461208,-3431459.3020881857
14.114114114114114,6692461.335658827,-3340082.733123591
14.214214214214214,6471608.151538309,-3229758.2279927987
14.314314314314315,6636971.381900079,-3312363.245417401
14.414414414414415,6457193.4670613585,-3222557.6088973493
14.514514514514515,6863564.511127352,-3425556.38329839
14.614614614614615,6851765.063695117,-3419662.0028245086
14.714714714714715,6798298.449088573,-3392952.9651124147
14.814814814814815,6821754.0746661015,-3404670.119205376
14.914914914914915,6452702.961407535,-3220314.452016746
15.015015015015017,6434874.9973599035,-3211408.7984102564
15.115115115115117,6482048.70075025,-3234973.63770385
15.215215215215217,6748404.342197053,-3368028.645855635
15.315315315315317,6738629.641297748,-3363145.7590706144
15.415415415415417,6667412.885587733,-3327570.0008957954
15.515515515515517,6921138.988749557,-3454317.615812608
15.615615615615617,6544913.090152744,-3266376.622464467
15.715715715715717,6649461.3954989845,-3318602.5056953034
15.815815815815817,7044789.90433121,-3516087.58382943
15.915915915915917,6573303.963477935,-3280558.913301111
16.016016016016017,7015634.556413167,-3501522.9495080556
16.116116116116117,6697008.162656556,-3342354.0627409094
16.216216216216218,6880950.8839412825,-3434241.7048518774
16.316316316316318,6415282.97460922,-3201621.952857517
16.416416416416418,6525780.596510313,-3256819.2506492143
16.516516516516518,6856965.177028337,-3422259.704113852
16.616616616616618,6518609.641733449,-3253237.1030089357
16.716716716716718,6780270.644263703,-3383947.267390754
16.816816816816818,6832768.744695805,-3410172.455261624
16.916916916916918,6790302.829405865,-3388958.792838443
17.017017017017018,6820545.840250147,-3404066.550594721
17.117117117117118,6661073.297941918,-3324403.119243985
17.217217217217218,6482069.158341821,-3234983.8569710306
17.31731731731732,6892238.76295442,-3439880.543522029
17.41741741741742,6593109.332733631,-3290452.4442515546
17.51751751751752,6420541.628809929,-3204248.818405876
17.61761761761762,7043232.641525837,-3515309.648224733
17.71771771771772,6984474.6206247285,-3485956.9477859214
17.81781781781782,6433489.459676171,-3210716.677311713
17.91791791791792,6982554.128587923,-3484997.563568086
18.01801801801802,6745903.755609064,-3366779.4941587653
18.11811811811812,6410612.078292993,-3199288.691970789
18.21821821821822,6455552.174391614,-3221737.72855232
18.31831831831832,6690429.740972322,-3339067.867120596
18.41841841841842,6823175.583788362,-3405380.2283942695
18.51851851851852,6923958.566945995,-3455726.1340955906
18.61861861861862,6870882.913040176,-3429212.272509311
18.71871871871872,6762468.40544658,-3375054.2607255783
18.81881881881882,6529174.008078004,-3258514.381380196
18.91891891891892,7019549.909869455,-3503478.873533753
19.01901901901902,6684079.01875546,-3335895.418274458
19.11911911911912,6939755.885671914,-3463617.6782124494
19.21921921921922,6898484.675824439,-3443000.6793103805
19.31931931931932,6767713.4614998335,-3377674.3973941775
19.41941941941942,6759217.143256496,-3373430.1124314955
19.51951951951952,6649575.958795012,-3318659.7346589616
19.61961961961962,6652939.1911219405,-3320339.804371051
19.71971971971972,6481117.832447467,-3234508.6371421716
19.81981981981982,6660957.468428616,-3324345.2577079996
19.91991991991992,6724165.535735985,-3355920.317337632
20.02002002002002,6579396.499518132,-3283602.3639963223
20.12012012012012,6465906.180237349,-3226909.900898815
20.22022022022022,6413231.587528165,-3200597.219835437
20.32032032032032,6729572.102033232,-3358621.128498347
20.42042042042042,6568461.026051335,-3278139.6850018986
20.52052052052052,6638732.481502858,-3313242.9846284585
20.62062062062062,6724144.912351888,-3355910.0150769004
20.72072072072072,6927908.200363718,-3457699.171095776
20.82082082082082,6956771.687912862,-3472117.9243250554
20.92092092092092,6668823.594066492,-3328274.70729644
21.02102102102102,6827598.611967013,-3407589.7348366235
21.12112112112112,6942045.745567303,-3464761.5774601526
21.22122122122122,6779041.718094469,-3383333.3640034697
21.32132132132132,6999771.013891745,-3493598.284549819
21.421421421421424,6542431.808259764,-3265137.1317795524
21.521521521521525,6650957.866123087,-3319350.052859423
21.621621621621625,6414807.8703194205,-3201384.623156447
21.721721721721725,6906089.763327946,-3446799.7903372543
21.821821821821825,6796522.57742896,-3392065.837021711
21.921921921921925,6447530.307788831,-3217730.540450786
22.022022022022025,6991574.032143241,-3489503.4687871565
22.122122122122125,6959135.744032976,-3473298.8895930666
22.222222222222225,6942835.380718051,-3465156.03964842
22.322322322322325,7000835.745755921,-3494130.17326799
22.422422422422425,6821267.624234561,-3404427.114855972
22.522522522522525,6857419.57721736,-3422486.6984314667
22.622622622622625,6712593.203908313,-3350139.4458626444
22.722722722722725,7012396.177169233,-3499905.2099115658
22.822822822822825,6627582.106115758,-3307672.930991588
22.922922922922925,6664540.239810406,-3326134.997422287
23.023023023023026,6722891.444887919,-3355283.854597544
23.123123123123126,6808120.694771394,-3397859.622298742
23.223223223223226,6933530.54160837,-3460507.8091604966
23.323323323323326,6576574.609939965,-3282192.723949834
23.423423423423426,6497837.683418121,-3242860.779414811
23.523523523523526,6534768.447898229,-3261309.005522961
23.623623623623626,6914434.791004264,-3450968.539636289
23.723723723723726,6768930.522297396,-3378282.37303563
23.823823823823826,6405050.650734811,-3196510.583517486
23.923923923923926,6752547.277906361,-3370098.222794073
24.024024024024026,6779318.003224079,-3383471.3807336343
24.124124124124126,7031887.278381036,-3509642.0381783983
24.224224224224226,6587072.026510125,-3287436.5800132067
24.324324324324326,6849930.30328797,-3418745.4538840004
24.424424424424426,6756371.6683372045,-3372008.672998343
24.524524524524526,6712621.318725222,-3350153.490402806
24.624624624624627,6634993.436988605,-3311375.1834887303
24.724724724724727,6855308.831299592,-3421432.2813898334
24.824824824824827,6512410.756276386,-3250140.540135854
24.924924924924927,6560510.46944504,-3274168.086534882
25.025025025025027,6874001.245956252,-3430770.0283857407
25.125125125125127,6614756.462910078,-3301266.0201462107
25.225225225225227,6617897.20142006,-3302834.941447794
25.325325325325327,6764887.331055262,-3376262.6205633837
25.425425425425427,6601957.717673613,-3294872.551604451
25.525525525525527,6658515.4418092305,-3323125.3665540945
25.625625625625627,6919644.452371358,-3453571.0213326365
25.725725725725727,6825509.3526759,-3406546.053441083
25.825825825825827,6805473.403346497,-3396537.179852261
25.925925925925927,6856486.296405782,-3422020.480672912
26.026026026026027,6835897.222798343,-3411735.275201997
26.126126126126128,6820707.089961379,-3404147.1022322983
26.226226226226228,7043102.987796437,-3515244.8792938674
26.326326326326328,6915792.131851847,-3451646.597962668
26.426426426426428,6448663.736290452,-3218296.72539217
26.526526526526528,6806803.674350758,-3397201.7106807856
26.626626626626628,6868011.325482087,-3427777.7779794503
26.726726726726728,6449828.411703592,-3218878.519245507
26.826826826826828,6564364.81094204,-3276093.473061419
26.926926926926928,6965768.451187945,-3476612.2623144966
27.027027027027028,6745949.1026645005,-3366802.14698223
27.127127127127128,6451768.799217529,-3219847.8070341554
27.227227227227228,6812540.52943474,-3400067.5312165483
27.32732732732733,6812206.279181461,-3399900.5579535477
27.42742742742743,6613610.577767145,-3300693.605939997
27.52752752752753,6421615.297414465,-3204785.1502527115
27.62762762762763,6909508.864129317,-3448507.7980668824
27.72772772772773,6611275.896677767,-3299527.3420535484
27.82782782782783,6397390.792415063,-3192684.244574087
27.92792792792793,6947871.63376198,-3467671.9000047375
28.02802802802803,6944835.69906407,-3466155.2986386814
28.12812812812813,6471745.619531624,-3229826.897909167
28.22822822822823,6542436.823060291,-3265139.6368548567
28.32832832832833,6599983.897298329,-3293886.552451685
28.42842842842843,6958163.7664454,-3472813.337742536
28.52852852852853,7007375.751479193,-3497397.2456880156
28.62862862862863,6609690.858841747,-3298735.5541976993
28.72872872872873,6484764.0564469,-3236330.050942824
28.82882882882883,6418024.703931408,-3202991.5340018207
28.92892892892893,6728755.99576888,-3358213.448442275
29.02902902902903,7020059.3921663575,-3503733.386649119
29.12912912912913,6400755.5386494035,-3194365.0403521825
29.22922922922923,7008229.141763327,-3497823.558544387
29.32932932932933,6702490.145149128,-3345092.542449725
29.42942942942943,6524535.413646186,-3256197.2372718016
29.52952952952953,7009400.687979508,-3498408.8068831903
29.62962962962963,6548097.0488188295,-3267967.126111533
29.72972972972973,6569170.346071487,-3278494.0168184866
29.82982982982983,6865348.990788454,-3426447.815448072
29.929929929929934,6940426.092784256,-3463952.480080833
30.030030030030034,6450095.012206568,-3219011.6950129545
30.130130130130134,6973962.738285789,-3480705.7251646784
30.230230230230234,7049781.868271236,-3518581.3358666166
30.330330330330334,6822370.78273202,-3404978.193241538
30.430430430430434,6490536.616936945,-3239213.643640858
30.530530530530534,6732864.515939427,-3360265.830581832
30.630630630630634,6799722.782355054,-3393664.4839768372
30.730730730730734,6679546.0753632495,-3333631.026104751
30.830830830830834,6564338.206835347,-3276080.1833216446
30.930930930930934,6908044.603842201,-3447776.328539167
31.031031031031034,6560995.199395663,-3274410.2270939453
31.131131131131134,6697614.776295637,-3342657.091593474
31.231231231231234,6786118.301687336,-3386868.433562957
31.331331331331334,6505469.981340244,-3246673.37881448
31.431431431431434,6477754.077084093,-3232828.3265257576
31.531531531531535,6742605.092121043,-3365131.6686830106
31.631631631631635,6997077.843672271,-3492252.906683777
31.731731731731735,6531940.567106906,-3259896.3770983997
31.831831831831835,6684672.833805762,-3336192.0534341396
31.931931931931935,6528909.732205337,-3258382.3660928784
32.032032032032035,6508215.026456152,-3248044.6252403664
32.132132132132135,6549437.764592764,-3268636.862717293
32.232232232232235,6603064.56967508,-3295425.466787101
32.332332332332335,6486706.306517832,-3237300.271586063
32.432432432432435,6809848.864460016,-3398722.9217691203
32.532532532532535,6857545.150800918,-3422549.4283579607
32.632632632632635,6887130.595067666,-3437328.767371252
32.732732732732735,6510140.47199124,-3249006.4530565054
32.832832832832835,6676152.637135509,-3331935.8642214574
32.932932932932935,6773566.7173920795,-3380598.3577818964
33.033033033033036,6532558.115501524,-3260204.8647651803
33.133133133133136,6753928.386895692,-3370788.147052735
33.233233233233236,6671954.964029958,-3329838.9545059977
33.333333333333336,6738745.295018646,-3363203.533098311
33.433433433433436,6619336.922105865,-3303554.138160868
33.533533533533536,6402092.089487354,-3195032.6893326114
33.633633633633636,7050797.863475001,-3519088.8797155605
33.733733733733736,6601946.307936153,-3294866.8520015986
33.833833833833836,6907326.815228072,-3447417.7580952714
33.933933933933936,6979867.367681139,-3483655.3889692477
34.034034034034036,7004782.222032789,-3496101.6429081513
34.134134134134136,6950639.006195268,-3469054.3413348794
34.234234234234236,6998570.322621788,-3492998.477109446
34.334334334334336,6480834.355310062,-3234367.0306206425
34.434434434434436,6515554.910959443,-3251711.156606334
34.53453453453454,6996596.299913278,-3492012.3506861436
34.63463463463464,6429497.076879746,-3208722.3527554506
34.73473473473474,6699329.447767193,-3343513.641687915
34.83483483483484,6979857.892300611,-3483650.6555320728
34.93493493493494,6708230.786096745,-3347960.233983926
35.03503503503504,6867616.641804152,-3427580.6147362594
35.13513513513514,6501462.497409114,-3244671.500354205
35.23523523523524,6625812.069741463,-3306788.728193561
35.33533533533534,6709421.733898112,-3348555.162628256
35.43543543543544,6717649.97304587,-3352665.5163561907
35.53553553553554,6647165.821236912,-3317455.7743283417
35.63563563563564,6534527.763640987,-3261188.7750466885
35.73573573573574,6862186.379262956,-3424867.941200128
35.83583583583584,6711464.95937842,-3349575.840023107
35.93593593593594,6676907.963821185,-3332313.1809147005
36.03603603603604,6854601.401908548,-3421078.887108745
36.13613613613614,6492320.138175383,-3240104.57414284
36.23623623623624,6885796.386073966,-3436662.265790694
36.33633633633634,6948403.692338286,-3467937.6899301657
36.43643643643644,6774129.193593519,-3380879.339600849
36.53653653653654,6813197.879573678,-3400395.907635677
36.63663663663664,6581185.217341121,-3284495.896012428
36.73673673673674,7021562.028892352,-3504484.03251311
36.83683683683684,6780210.589039309,-3383917.2671286943
36.93693693693694,6734594.223463081,-3361129.8938905247
37.03703703703704,6591573.730672366,-3289685.352455854
37.13713713713714,6771661.893728751,-3379646.8139265715
37.23723723723724,6744915.001031128,-3366285.5683260066
37.33733733733734,6852208.561687175,-3419883.5509044663
37.43743743743744,6662041.8823416,-3324886.9664224666
37.53753753753754,6768977.729916484,-3378305.9553281306
37.63763763763764,6409980.25423562,-3198973.0758716916
37.73773773773774,6411968.848234367,-3199966.4415157875
37.83783783783784,6914376.577624272,-3450939.4591991557
37.93793793793794,6699270.792671314,-3343484.3410133566
38.03803803803804,6966089.0763568,-3476772.4308402617
38.13813813813814,6883468.501796839,-3435499.375740667
38.23823823823824,7016855.22193681,-3502132.73578822
38.33833833833834,6521244.740381973,-3254553.428543514
38.43843843843844,6875203.118781648,-3431370.4212152585
38.53853853853854,6907164.037984244,-3447336.4429200976
38.63863863863864,6551072.193352885,-3269453.3197969757
38.73873873873874,6772829.001445419,-3380229.835951178
38.83883883883884,6950122.22592708,-3468796.1836525835
38.93893893893894,6467361.151214357,-3227636.7078925846
39.03903903903904,6943665.260217995,-3465570.605920495
39.13913913913914,6930280.252961041,-3458884.1287890435
39.23923923923924,6471399.0082953265,-3229653.753864102
39.33933933933934,6626075.130629532,-3306920.137448458
39.43943943943944,6967129.625638583,-3477292.237979443
39.53953953953954,6589681.578409434,-3288740.1503496286
39.63963963963964,7048915.69734025,-3518148.637266965
39.73973973973974,6717963.117155658,-3352821.945138934
39.83983983983984,6508439.032052871,-3248156.5239136177
39.93993993993994,6812838.897958051,-3400216.579920258
40.04004004004004,6858376.946082497,-3422964.9493381227
40.14014014014014,6468101.26062771,-3228006.41749428
40.24024024024024,6961648.358978379,-3474554.06768505
40.34034034034034,7005144.405823139,-3496282.5725261816
40.44044044044044,6866611.188966665,-3427078.3433117135
40.54054054054054,6422872.561993058,-3205413.194220721
40.64064064064064,7035134.523715193,-3511264.2088665906
40.74074074074074,7015616.416009443,-3501513.887427858
40.84084084084084,6547370.93517995,-3267604.4057961935
40.94094094094094,6895937.776343638,-3441728.3795924424
41.04104104104104,6567640.955368947,-3277730.0291192248
41.14114114114114,6638081.070279457,-3312917.578832607
41.24124124124124,6535374.5051293345,-3261611.753000387
41.34134134134134,7013188.625424424,-3500301.079179445
41.44144144144144,6656501.241728356,-3322119.1922302125
41.54154154154154,7019138.499048076,-3503273.3522675503
41.64164164164164,6409893.701578584,-3198929.8400832727
41.74174174174174,6676820.724809806,-3332269.6014454775
41.84184184184184,6509261.999030449,-3248567.6248758947
41.94194194194194,6597072.085793185,-3292431.990921144
42.04204204204204,6864828.4672466,-3426187.7892626566
42.14214214214214,6441222.901502003,-3214579.7837069505
42.24224224224224,6994694.830735073,-3491062.4686211543
42.34234234234234,6529630.002840874,-3258742.1671427414
42.44244244244244,6558199.639393111,-3273013.741471816
42.54254254254254,6881383.8197587365,-3434457.9770457735
42.64264264264264,6740594.876388309,-3364127.478921868
42.74274274274275,6563650.209193537,-3275736.5029455204
42.84284284284285,6456873.296482552,-3222397.6730236295
42.94294294294295,6480350.438524184,-3234125.297648829
43.04304304304305,6531188.615793112,-3259520.7503506774
43.14314314314315,6667748.966447709,-3327737.886981371
43.24324324324325,6442137.201730609,-3215036.5066317883
43.34334334334335,6432039.071877373,-3209992.161548002
43.44344344344345,6984706.893887599,-3486072.98019521
43.54354354354355,6876497.744996588,-3432017.1488421857
43.64364364364365,6758818.0459708795,-3373230.74582929
43.74374374374375,6531185.782191699,-3259519.3348648148
43.84384384384385,6966559.000634263,-3477007.1818454065
43.94394394394395,6986647.6482976,-3487042.48664195
44.04404404404405,6764871.908450195,-3376254.916292528
44.14414414414415,6784466.394669491,-3386043.232079586
44.24424424424425,7010062.027776078,-3498739.180567701
44.34434434434435,6529248.9683264,-3258551.8267161967
44.44444444444445,6557079.816817907,-3272454.3487534183
44.54454454454455,6623272.993444109,-3305520.3598919413
44.64464464464465,6483861.793752196,-3235879.339772495
44.74474474474475,7015962.235823347,-3501686.6425091703
44.84484484484485,6865820.632400496,-3426683.422799931
44.94494494494495,6486041.183911018,-3236968.019976095
45.04504504504505,6922072.622950557,-3454784.0120851337
45.14514514514515,7008108.0992788635,-3497763.0915230694
45.24524524524525,6678497.120185461,-3333107.029833507
45.34534534534535,6736541.267752395,-3362102.5263834936
45.44544544544545,6937998.439227169,-3462739.7461581994
45.54554554554555,7032212.601766325,-3509804.554390274
45.64564564564565,6466200.758311843,-3227057.0525596864
45.74574574574575,6799666.809265701,-3393636.5228867354
45.84584584584585,6961701.809640508,-3474580.7689931006
45.94594594594595,6691876.800018135,-3339790.7332563694
46.04604604604605,6467250.441552436,-3227581.404686034
46.14614614614615,6416462.671534496,-3202211.249021666
46.24624624624625,6720547.3762043845,-3354112.8924202793
46.34634634634635,6900451.81854517,-3443983.3625759184
46.44644644644645,6805547.639195633,-3396574.264031428
46.54654654654655,6602575.788915004,-3295181.301976703
46.64664664664665,6911355.132024059,-3449430.0991515787
46.74674674674675,6467747.792464745,-3227829.8482286995
46.84684684684685,6446387.823941097,-3217159.8321122634
46.94694694694695,7022239.019722387,-3504822.224967125
47.04704704704705,6800755.0907184165,-3394180.1687200884
47.14714714714715,6404462.428199626,-3196216.74787681
47.24724724724725,6983727.4560942305,-3485583.7007888006
47.34734734734735,7015759.9335918175,-3501585.581964885
47.44744744744745,6874111.291433865,-3430825.0013511893
47.54754754754755,6478451.490861223,-3233176.7084782803
47.64764764764765,6538073.665230678,-3262960.081121622
47.74774774774775,6514704.983657643,-3251286.587823052
47.84784784784785,6695845.346365373,-3341773.1874647727
47.94794794794795,6745617.97230074,-3366636.7329872227
48.04804804804805,6566880.123883452,-3277349.9654453536
48.14814814814815,6406735.217944303,-3197352.0778446165
48.24824824824825,6558357.96160202,-3273092.8292637444
48.34834834834835,6816926.101053128,-3402258.3248251704
48.44844844844845,7024034.7556548575,-3505719.289392091
48.54854854854855,6661595.443389577,-3324663.9520612354
48.64864864864865,6701118.476140885,-3344407.3362711756
48.74874874874875,6398327.591627019,-3193152.204981959
48.84884884884885,6658697.5096039185,-3323216.316780866
48.94894894894895,7021655.525211294,-3504530.738831058
49.04904904904905,6623339.252080322,-3305553.458679376
49.14914914914915,6616401.04109526,-3302087.5510071944
49.24924924924925,6580361.1247903835,-3284084.2306877873
49.34934934934935,6924085.717930403,-3455789.6522855307
49.44944944944945,6769428.611127342,-3378531.1904274947
49.54954954954955,6988607.232125878,-3488021.3994723298
49.64964964964965,6677379.189361241,-3332548.577430433
49.74974974974975,7002366.494410004,-3494894.861575495
49.84984984984985,6643192.192518867,-3315470.787923175
49.94994994994995,6707467.236662762,-3347578.8088712622
50.050050050050054,6938618.750040005,-3463049.6223013434
50.150150150150154,6848167.411568324,-3417864.806831038
50.250250250250254,6593423.759678457,-3290609.5125125656
50.350350350350354,6927540.329243015,-3457515.401277082
50.450450450450454,6452915.830570682,-3220420.787225042
50.550550550550554,6827807.896284306,-3407694.2820156026
50.650650650650654,6715157.566826452,-3351420.4537108196
50.750750750750754,6649889.544484679,-3318816.383297101
50.850850850850854,6948087.723486227,-3467779.8476512246
50.950950950950954,6650269.674261534,-3319006.2733821794
51.051051051051054,6610816.9922930235,-3299298.1015112307
51.151151151151154,7014224.077300109,-3500818.3414703347
51.251251251251254,6695570.128628313,-3341635.7047236464
51.351351351351354,6504966.703490759,-3246421.973885589
51.451451451451454,6782368.289895378,-3384995.134980226
51.551551551551555,6664175.049405736,-3325952.5699734134
51.651651651651655,6563258.817177526,-3275540.9881036426
51.751751751751755,6795073.161246198,-3391341.7882623384
51.851851851851855,6526632.514737396,-3257244.8143061968
51.951951951951955,6403859.316712736,-3195915.4747500285
52.052052052052055,7001679.732617976,-3494551.7884490206
52.152152152152155,6730526.578579116,-3359097.9304690743
52.252252252252255,6993953.800593937,-3490692.285822987
52.352352352352355,6609759.031727492,-3298769.609195596
52.452452452452455,6746391.279053989,-3367023.033294703
52.552552552552555,6772467.686690423,-3380049.343214573
52.652652652652655,6399173.0663336385,-3193574.5459802896
52.752752752752755,6643166.328223003,-3315457.8676751605
52.852852852852855,6615235.894833745,-3301505.515056563
52.952952952952955,6794908.434334615,-3391259.499744426
53.053053053053056,6570500.633639607,-3279158.5451429244
53.153153153153156,6713585.006567981,-3350634.893255729
53.253253253253256,6865324.064235827,-3426435.3634531475
53.353353353353356,6697009.66068945,-3342354.8110709013
53.453453453453456,6951229.4983085245,-3469349.3217941253
53.553553553553556,6791547.099368682,-3389580.3616047716
53.653653653653656,6775364.084916541,-3381496.2226445316
53.753753753753756,6582254.354386973,-3285029.9703442035
53.853853853853856,6546571.848138892,-3267205.232619523
53.953953953953956,6856732.717920422,-3422143.579832545
54.054054054054056,6850810.594588312,-3419185.200692378
54.154154154154156,6970003.950728319,-3478728.109318612
