Time[sec],Pressure_sf[Pa],Temperature_sf[K]
16.916916916916918,6397917.349256312,-3192947.2761259354
17.017017017017018,6481543.359297886,-3234721.202357107
17.117117117117118,7017788.727572209,-3502599.070715397
17.217217217217218,6863440.510209806,-3425494.438968097
17.31731731731732,6729831.900422319,-3358750.908932992
17.41741741741742,6985040.880773489,-3486239.823779645
17.51751751751752,6898653.208989,-3443084.8698009853
17.61761761761762,6848632.560840038,-3418097.170687057
17.71771771771772,6567435.9330650745,-3277627.6128377644
17.81781781781782,6497703.7083405275,-3242793.8542025667
17.91791791791792,6425479.058862108,-3206715.223160927
18.01801801801802,6467754.752005501,-3227833.324753924
18.11811811811812,6941560.876121643,-3464519.360970082
18.21821821821822,7040108.91880739,-3513749.1828027708
18.31831831831832,6492453.439692692,-3240171.1628625817
18.41841841841842,6525757.922936677,-3256807.9243877186
18.51851851851852,6850331.106434717,-3418945.6738585746
18.61861861861862,6922904.582645086,-3455199.616957288
18.71871871871872,6911838.555008482,-3449671.59258712
18.81881881881882,6588552.189930955,-3288175.977858671
18.91891891891892,6898659.007487808,-3443087.76643242
19.01901901901902,6831143.11180922,-3409360.376350944
19.11911911911912,6975477.699146411,-3481462.52534382
19.21921921921922,6756673.664828473,-3372159.533468616
19.31931931931932,6439734.932931515,-3213836.494711666
19.41941941941942,6781278.114154317,-3384450.543535745
19.51951951951952,6751793.702416997,-3369721.778952692
19.61961961961962,6816335.024055323,-3401963.0547929895
19.71971971971972,7001300.3972167885,-3494362.290752535
19.81981981981982,6984735.625841555,-3486087.33328014
19.91991991991992,6396797.055998396,-3192387.654742916
20.02002002002002,6828704.896038605,-3408142.3748231297
20.12012012012012,6754517.934709319,-3371082.6519531496
20.22022022022022,6677823.283878365,-3332770.4208926214
20.32032032032032,6802863.020588147,-3395233.1751922434
20.42042042042042,6425914.119683,-3206932.5500447876
20.52052052052052,6412627.734007782,-3200295.5758460998
20.62062062062062,6888103.831502198,-3437814.9458291125
20.72072072072072,7009748.763482439,-3498582.688730065
20.82082082082082,6978883.101058328,-3483163.6974680675
20.92092092092092,6849072.853935156,-3418317.117724813
21.02102102102102,6770268.088911963,-3378950.5467144735
21.12112112112112,6813493.569701783,-3400543.6183651285
21.22122122122122,6463967.999652139,-3225941.7145540444
21.32132132132132,7002546.57080123,-3494984.8190730945
21.421421421421424,6505399.384352444,-3246638.1131436564
21.521521521521525,6966986.195610026,-3477220.587403847
21.621621621621625,6463213.860329497,-3225564.996652305
21.721721721721725,6820805.175084987,-3404196.1002573892
21.821821821821825,6514704.630144625,-3251286.4112307862
21.921921921921925,6620276.46824069,-3304023.478189554
22.022022022022025,6728315.417301531,-3357993.36062474
22.122122122122125,6431829.7190082455,-3209887.583003679
22.222222222222225,6783156.140687192,-3385388.701642612
22.322322322322325,6601519.370156366,-3294653.580157375
22.422422422422425,6722758.934935546,-3355217.660225717
22.522522522522525,7050996.292841917,-3519188.0057824273
22.622622622622625,6439302.695063473,-3213620.577766489
22.722722722722725,6613871.384193586,-3300823.8888918944
22.822822822822825,7004537.110846768,-3495979.197140059
22.922922922922925,6709194.047774167,-3348441.4238049826
23.023023023023026,6704451.619142819,-3346072.3810585095
23.123123123123126,6495107.957098924,-3241497.1862781853
23.223223223223226,7036115.329484265,-3511754.1732578375
23.323323323323326,6402884.661200838,-3195428.6037435555
23.423423423423426,6543429.809858486,-3265635.6699035726
23.523523523523526,6801064.542335437,-3394334.753813555
23.623623623623626,6563621.6288305735,-3275722.225993031
23.723723723723726,6918110.718482372,-3452804.8458424257
23.823823823823826,6900702.667966361,-3444108.674046042
23.923923923923926,6506053.847183984,-3246965.040282961
24.024024024024026,6404558.230066473,-3196264.6039189226
24.124124124124126,6845899.327051548,-3416731.792445259
24.224224224224226,6863899.323448552,-3425723.6379101714
24.324324324324326,6952377.0418786695,-3469922.5774579644
24.424424424424426,6741326.339707775,-3364492.8764920156
24.524524524524526,6934025.96391147,-3460755.2972005964
24.624624624624627,6773638.845874061,-3380634.389158298
24.724724724724727,6529506.70795413,-3258680.576917559
24.824824824824827,6477272.509483092,-3232587.7671053815
24.924924924924927,6751476.643589692,-3369563.394238412
25.025025025025027,6406996.958729961,-3197482.8256122083
25.125125125125127,7032025.55457082,-3509711.114437403
25.225225225225227,6507575.547916077,-3247725.1832306734
25.325325325325327,6836695.5786196,-3412134.091021956
25.425425425425427,6784512.327370291,-3386066.1775180288
25.525525525525527,6402399.11723013,-3195186.059309983
25.625625625625627,6929015.711518638,-3458252.427718705
25.725725725725727,6956258.027360467,-3471861.324995491
25.825825825825827,6877932.27103258,-3432733.763175842
25.925925925925927,6900236.438029582,-3443875.769548579
26.026026026026027,7007616.086224205,-3497517.3053975375
26.126126126126128,6987002.818706044,-3487219.91250496
26.226226226226228,6900387.883305657,-3443951.4238186534
26.326326326326328,6443544.021871268,-3215739.2594512557
26.426426426426428,6640113.766187039,-3313932.9912748053
26.526526526526528,6554311.029234099,-3271071.237326164
26.626626626626628,6619479.078008629,-3303625.150590332
26.726726726726728,6821177.091588634,-3404381.8896390246
26.826826826826828,6628175.924950194,-3307969.566883216
26.926926926926928,6515456.47891673,-3251661.986314189
27.027027027027028,6408994.14768765,-3198480.484492941
27.127127127127128,6624111.523790007,-3305939.2386979214
27.227227227227228,6914705.565000053,-3451103.804522944
27.32732732732733,6557599.939241436,-3272714.1691005644
27.42742742742743,6587999.267199636,-3287899.7719453257
27.52752752752753,6625955.276024088,-3306860.2653610813
27.62762762762763,6862785.402994537,-3425167.18190033
27.72772772772773,6948576.89421133,-3468024.2129485374
27.82782782782783,6888374.897113588,-3437950.356158639
27.92792792792793,6455519.237978169,-3221721.2757179886
28.02802802802803,6718543.308482493,-3353111.775357487
28.12812812812813,6887858.43032563,-3437692.3561230567
28.22822822822823,6502819.016958475,-3245349.1292744596
28.32832832832833,6899422.885205649,-3443469.360417097
28.42842842842843,6542572.975286492,-3265207.6498454856
28.52852852852853,6812327.002441813,-3399960.8647337514
28.62862862862863,6569043.84400881,-3278430.8243167694
28.72872872872873,6545433.54514787,-3266636.6087194937
28.82882882882883,6469460.981073431,-3228685.6437457195
28.92892892892893,6853476.760480734,-3420517.075810237
29.02902902902903,6678794.542803186,-3333255.6046648677
29.12912912912913,6489577.174200253,-3238734.36888009
29.22922922922923,6536628.995255665,-3262238.4161714697
29.32932932932933,6497186.123863268,-3242535.302755475
29.42942942942943,6951224.521385777,-3469346.835571274
29.52952952952953,6407411.960701314,-3197690.132175105
29.62962962962963,6433969.255747453,-3210956.3510332536
29.72972972972973,6503088.016830797,-3245483.504119054
29.82982982982983,7020858.97095426,-3504132.81818585
29.929929929929934,7012074.443978911,-3499744.4873948144
30.030030030030034,6699178.07141757,-3343438.0228678347
30.130130130130134,6537111.032084805,-3262479.2110093213
30.230230230230234,6414915.427626096,-3201438.351450732
30.330330330330334,6770354.527638909,-3378993.726683472
30.430430430430434,6775800.207165919,-3381714.0850837016
30.530530530530534,6830527.174145981,-3409052.686986714
30.630630630630634,6567494.317994632,-3277656.77828579
30.730730730730734,6828988.201630172,-3408283.899056875
30.830830830830834,6430094.6871370105,-3209020.8784040855
30.930930930930934,6998054.729829817,-3492740.9118355475
31.031031031031034,6416885.775793621,-3202422.603078957
31.131131131131134,6640898.0957189305,-3314324.7951055304
31.231231231231234,6617344.020612716,-3302558.6060483907
31.331331331331334,6914810.6718312055,-3451156.310539024
31.431431431431434,6901005.8573211515,-3444260.1318579963
31.531531531531535,7018797.65904712,-3503103.0848286618
31.631631631631635,6770864.350531688,-3379248.4057830414
31.731731731731735,6812961.710730005,-3400277.9305094983
31.831831831831835,6622775.825185541,-3305272.004852849
31.931931931931935,6836739.088960188,-3412155.8264589394
32.032032032032035,6537771.984939602,-3262809.3808891666
32.132132132132135,6553292.492865487,-3270562.4409453715
32.232232232232235,6486219.8302212,-3237057.259948586
32.332332332332335,7014463.354219828,-3500937.8727934198
32.432432432432435,6405374.20930561,-3196672.211196526
32.532532532532535,6541664.189771813,-3264753.6784289023
32.632632632632635,6456820.690553666,-3222371.3946094257
32.732732732732735,6610331.785095973,-3299055.721701798
32.832832832832835,6625571.239411394,-3306668.4239784097
32.932932932932935,6659612.333247945,-3323673.30820637
33.033033033033036,6514725.372333716,-3251296.772688414
33.133133133133136,6502663.531605448,-3245271.458903644
33.233233233233236,6625424.186031414,-3306594.965036507
33.333333333333336,6977786.062573224,-3482615.6706926464
33.433433433433436,6632708.443106389,-3310233.738590568
33.533533533533536,6586010.698651324,-3286906.4064856935
33.633633633633636,6488386.022433173,-3238139.3475074773
33.733733733733736,6590982.052520092,-3289389.786674916
33.833833833833836,6703749.73936334,-3345721.7626264063
33.933933933933936,6905288.513279351,-3446399.526885827
34.034034034034036,6653326.5589610785,-3320533.3101997147
34.134134134134136,6796788.162940569,-3392198.5089716464
34.234234234234236,6717941.99013564,-3352811.39129502
34.334334334334336,6812927.547374809,-3400260.8643530672
34.434434434434436,6835040.319478307,-3411307.2122101295
34.53453453453454,7014916.992797004,-3501164.4889693395
34.63463463463464,6984982.0024021,-3486210.4110121676
34.73473473473474,6532366.78616386,-3260109.2888680175
34.83483483483484,6544072.709106456,-3265956.8214969914
34.93493493493494,6688753.723986893,-3338230.627067751
35.03503503503504,6570176.174603176,-3278996.465730444
35.13513513513514,6726201.208089248,-3356937.2226484213
35.23523523523524,6551844.800128499,-3269839.2652360774
35.33533533533534,6483824.077113145,-3235860.499017964
35.43543543543544,6557105.029349836,-3272466.9433434363
35.53553553553554,6756414.655328067,-3372030.146882272
35.63563563563564,6954565.219663766,-3471015.682309821
35.73573573573574,6462514.837787905,-3225215.811450831
35.83583583583584,6447385.797784977,-3217658.3529381594
35.93593593593594,6436390.664644646,-3212165.92355316
36.03603603603604,6421581.305015243,-3204768.16996022
36.13613613613614,6523869.41714433,-3255864.548220895
36.23623623623624,7042340.926246216,-3514864.189045369
36.33633633633634,6993775.011965719,-3490602.9716790044
36.43643643643644,6642963.3226669,-3315356.458298847
36.53653653653654,6499321.405803746,-3243601.9504080117
36.63663663663664,6912493.030048435,-3449998.5349064562
36.73673673673674,6952807.830250881,-3470137.7779029226
36.83683683683684,6827398.708669485,-3407489.873911491
36.93693693693694,6966572.53735887,-3477013.944125863
37.03703703703704,6600106.3629093785,-3293947.728728122
37.13713713713714,6510487.0618355675,-3249179.586896988
37.23723723723724,6435538.99805034,-3211740.4883577344
37.33733733733734,6767500.634986222,-3377568.0811524955
37.43743743743744,6398442.471533412,-3193209.5910784025
37.53753753753754,6885674.983149834,-3436601.619192348
37.63763763763764,6567544.721251027,-3277681.9565907307
37.73773773773774,6980118.375728397,-3483780.78032725
37.83783783783784,6832369.720051836,-3409973.1239648154
37.93793793793794,6541400.86074559,-3264622.136008649
38.03803803803804,6608920.6402864475,-3298350.8001972483
38.13813813813814,6786913.289480698,-3387265.5655765333
38.23823823823824,6801741.357274082,-3394672.853530113
38.33833833833834,6932393.099689054,-3459939.600473413
38.43843843843844,6815608.322693303,-3401600.034195138
38.53853853853854,6962075.022065866,-3474767.207470721
38.63863863863864,6853098.70457011,-3420328.2191077834
38.73873873873874,6680616.994362069,-3334165.994247304
38.83883883883884,6759903.075134237,-3373772.765508199
38.93893893893894,6900996.409882932,-3444255.4124035947
39.03903903903904,6497869.922482273,-3242876.883949046
39.13913913913914,6697469.867895502,-3342584.7037932575
39.23923923923924,6436316.210606195,-3212128.731335565
39.33933933933934,6439816.12526065,-3213877.052935046
39.43943943943944,6744552.081464709,-3366104.2742568217
39.53953953953954,6875776.729600317,-3431656.9672085745
39.63963963963964,6573223.676674591,-3280518.8070345665
39.73973973973974,6860560.541301229,-3424055.758261966
39.83983983983984,6679248.540482187,-3333482.395185556
39.93993993993994,7017769.912494618,-3502589.671599033
40.04004004004004,6938182.572721219,-3462831.7300072163
40.14014014014014,6913357.587743745,-3450430.423817218
40.24024024024024,6575116.264629353,-3281464.225691872
40.34034034034034,6447847.164269632,-3217888.8207149953
40.44044044044044,6962921.762048449,-3475190.1969233453
40.54054054054054,6882775.958464953,-3435153.417104385
40.64064064064064,6849483.229378303,-3418522.119498928
40.74074074074074,6636210.487334601,-3311983.1483887704
40.84084084084084,6554989.2147775525,-3271410.015971046
40.94094094094094,6465490.875382718,-3226702.4421540797
41.04104104104104,6629086.504873682,-3308424.437436273
41.14114114114114,6556895.528983438,-3272362.2901807283
41.24124124124124,6875115.232396088,-3431326.5177701325
41.34134134134134,6714291.2462784955,-3350987.6898935763
41.44144144144144,6546766.170556045,-3267302.3037656005
41.54154154154154,6926763.102804587,-3457127.138246058
41.64164164164164,6939680.294544469,-3463579.916676317
41.74174174174174,6905197.342918085,-3446353.982848148
41.84184184184184,6979579.6094903685,-3483511.63903738
41.94194194194194,6761149.095764015,-3374395.2075379915
42.04204204204204,6822494.998752964,-3405040.2448571846
42.14214214214214,6947095.328044018,-3467284.096406926
42.24224224224224,6583350.638787632,-3285577.605846635
42.34234234234234,6538783.303198112,-3263314.5710026473
42.44244244244244,6595097.600367156,-3291445.659887436
42.54254254254254,6480524.033932437,-3234212.014486695
42.64264264264264,7040493.147340408,-3513941.1253475407
42.74274274274275,6769745.510115542,-3378689.4954870613
42.84284284284285,6469140.243091643,-3228525.424293321
42.94294294294295,6581120.699603028,-3284463.666966937
43.04304304304305,6695364.43270752,-3341532.951031732
43.14314314314315,7017444.712399125,-3502427.217126492
43.24324324324325,6796009.465128995,-3391809.5142758493
43.34334334334335,7006024.199247686,-3496722.0750627895
43.44344344344345,6975586.8647964075,-3481517.0591538628
43.54354354354355,6461015.32400941,-3224466.7540912856
43.64364364364365,6855079.8791655805,-3421317.9090198036
43.74374374374375,7008554.8558751885,-3497986.2696991856
43.84384384384385,7006216.729733602,-3496818.2540492173
43.94394394394395,6886130.620735083,-3436829.232078321
44.04404404404405,6811263.270969768,-3399429.482315205
44.14414414414415,6425227.254518605,-3206589.4387893677
44.24424424424425,6557405.0861513605,-3272616.8327893466
44.34434434434435,6935763.038730008,-3461623.0523881367
44.44444444444445,6981795.2584655285,-3484618.4690745277
44.54454454454455,6581887.0497068,-3284846.4877801845
44.64464464464465,6426711.7768220985,-3207331.005478809
44.74474474474475,6879896.280137432,-3433714.8797244583
44.84484484484485,6797866.270307251,-3392737.0722846347
44.94494494494495,6828149.030906823,-3407864.6945125842
45.04504504504505,6643134.03037737,-3315441.733612309
45.14514514514515,6444087.256505957,-3216010.6229945696
45.24524524524525,7028384.205597347,-3507892.0685325307
45.34534534534535,6677090.290065698,-3332404.2603630973
45.44544544544545,6737632.7460467005,-3362647.766864018
45.54554554554555,6900767.435968611,-3444141.0288094063
45.64564564564565,6653625.458657642,-3320682.6226335294
45.74574574574575,6479985.178997036,-3233942.8380382927
45.84584584584585,6942184.438132747,-3464830.861320748
45.94594594594595,6529988.769223647,-3258921.383842358
46.04604604604605,6491997.895202236,-3239943.602631713
46.14614614614615,6569162.8986116685,-3278490.2965343315
46.24624624624625,6820143.403050459,-3403865.5147317713
46.34634634634635,6646058.554526719,-3316902.650284594
46.44644644644645,6718179.756444656,-3352930.1656668796
46.54654654654655,6592413.805537272,-3290105.001880131
46.64664664664665,6696295.571556741,-3341998.0937358323
46.74674674674675,7001297.609767014,-3494360.898276897
46.84684684684685,6961575.923407619,-3474517.882455461
46.94694694694695,6856421.274694211,-3421987.999264049
47.04704704704705,6801054.617490676,-3394329.7959041893
47.14714714714715,6741146.2717413,-3364402.9247515923
47.24724724724725,6651236.51062808,-3319489.246986554
47.34734734734735,6466946.936490569,-3227429.7936831354
47.44744744744745,7010003.508762071,-3498709.9472707715
47.54754754754755,6610529.79674171,-3299154.6361959972
47.64764764764765,6505301.55382723,-3246589.2433662713
47.74774774774775,6456749.022196246,-3222335.5938772075
47.84784784784785,6443142.634661292,-3215538.7533626324
47.94794794794795,6673607.002678438,-3330664.21543072
48.04804804804805,6709985.033571489,-3348836.5545840794
48.14814814814815,6726361.247341162,-3357017.1690981057
48.24824824824825,6537232.001331283,-3262539.639526301
48.34834834834835,6930523.767972224,-3459005.7766019152
48.44844844844845,6424741.816744695,-3206346.9470085157
48.54854854854855,6944596.743034245,-3466035.9281518813
48.64864864864865,6656361.275038684,-3322049.27321859
48.74874874874875,6865112.984954692,-3426329.9193447633
48.84884884884885,6823698.871129703,-3405641.6345068044
48.94894894894895,6839391.480576596,-3413480.819442529
49.04904904904905,6997354.77830023,-3492391.2498479947
49.14914914914915,6804875.113136787,-3396238.3067190032
49.24924924924925,6645307.463784115,-3316527.450417928
49.34934934934935,6566556.144679537,-3277188.1257684543
49.44944944944945,6643888.909191546,-3315818.8257154874
49.54954954954955,6561275.171501354,-3274550.0835314067
49.64964964964965,6887183.616593824,-3437355.254175617
49.74974974974975,6695001.355717288,-3341351.578934877
49.84984984984985,6945691.554557021,-3466582.8412728882
49.94994994994995,6630329.947368401,-3309045.5860065836
50.050050050050054,6850998.174540583,-3419278.9056832255
50.150150150150154,6947957.525479062,-3467714.8072216585
50.250250250250254,6983571.164824187,-3485505.6252871617
50.350350350350354,6691190.5550998,-3339447.925389139
50.450450450450454,6552752.029658977,-3270292.459708832
50.550550550550554,6529129.124290536,-3258491.960316612
50.650650650650654,6959713.892382207,-3473587.7038810775
50.750750750750754,6710138.432529115,-3348913.1838381058
50.850850850850854,6879033.316449533,-3433283.788043862
50.950950950950954,6487591.223502638,-3237742.318069295
51.051051051051054,6745373.850017938,-3366514.7833090867
51.151151151151154,6524909.02968424,-3256383.8718402404
51.251251251251254,6522474.621317142,-3255167.797915748
51.351351351351354,6858073.931673366,-3422813.5793444794
51.451451451451454,6855032.778899807,-3421294.380219779
51.551551551551555,6649395.007463428,-3318569.3422076763
51.651651651651655,6685354.747177418,-3336532.697361315
51.751751751751755,6399021.824727222,-3193498.996076586
51.851851851851855,6413214.950984148,-3200588.9093537647
51.951951951951955,6937762.188052231,-3462621.726934043
52.052052052052055,6437505.525813598,-3212722.833048443
52.152152152152155,6701846.1590411635,-3344770.844380869
52.252252252252255,7015627.978378416,-3501519.6634357395
52.352352352352355,6819984.848246378,-3403786.309327071
52.452452452452455,6959940.247667819,-3473700.7797766295
52.552552552552555,6572773.585164372,-3280293.969464886
52.652652652652655,6619805.227512365,-3303788.075017362
52.752752752752755,7010460.907942255,-3498938.441999311
52.852852852852855,6443600.048315156,-3215767.246499749
52.952952952952955,7021347.23572604,-3504376.7320553605
53.053053053053056,6467616.147921485,-3227764.0873417235
53.153153153153156,7017165.358545185,-3502287.665254438
53.253253253253256,6529435.649928389,-3258645.080881253
53.353353353353356,6758159.787882795,-3372901.9170488436
53.453453453453456,6911965.459338578,-3449734.9875109415
53.553553553553556,6615217.862823433,-3301496.507365274
53.653653653653656,6438383.243311909,-3213161.2815817576
53.753753753753756,6693729.65855632,-3340716.313209051
53.853853853853856,6838837.405911109,-3413204.033356064
53.953953953953956,6960026.678521801,-3473743.9563531773
54.054054054054056,6613280.158278503,-3300528.5485599157
54.154154154154156,6618137.012112651,-3302954.7362499097
54.254254254254256,6661787.015253988,-3324759.6499755913
